[0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0.0]
[0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214235183, 1.8852648166220691]
[0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002312862, 0.020353137572543853]
[0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013288194, 0.11693580637284705]
[0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79E-05, 1.571428163414442E-4]
[0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0.0]
[0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0.0]
[0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031981604, 0.2814373963138234]
[0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0.0]
[0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0.0]
[0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088775713, 0.7812242869546083]
[0.0,159.6412796,0.224730436,0.00107578,0.001075995,0,173.2354309,1.48E-05,0.001149256,0,0,0.001452303,0.548755364,0.059705788,0,63.11027377,0,432.0956324,0.467601428,0.938942482,1.648310075,0.148966588,0.029987367,0.425578557,5.49E-06,0.007751102,0,0.225670238,0.025549774,0.084063491,0.005970579,19.32455839,0.202246635,0, 96.87022133624089]
[0.008979589505225382,1146.185723,0.082408754,0.135079735,0.062184402,1.98E-04,1160.575563,0.003238875,0.00587992,0.061880147,0.02279828,5.21E-04,0.196843502,0.021417005,0.005387754,488.1465196,0.007695508,2007.88218,3.15632522,0.336807143,0.591263702,0.820049257,0.010756739,2.037923686,0.020355106,0.119716197,1.57E-04,0.080949951,0.009164935,0.311591729,0.002141701,6.931893521,0.85377198,131.6184441, 0.0]
